"bulk_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","ensemblID","gene_type","Class","MGI_Symbol"
"ENSG00000253259.1",-0.176641799776738,0.155569757939509,-1.18518145375516,0.24182451833842,0.742545396200696,-5.0494768701174,"RP11-737F9.2","ENSG00000253259","sense_intronic","InGen","RP11-737F9.2"
"ENSG00000151135.9",-0.0835079205662052,5.01457551927399,-1.18511454947764,0.241850713143894,0.742545396200696,-5.04954616954053,"TMEM263","ENSG00000151135","protein_coding","InGen","TMEM263"
"ENSG00000117010.15",0.0868882529686866,2.56436804075634,1.18510287186258,0.241855285452166,0.742545396200696,-5.0495582648341,"ZNF684","ENSG00000117010","protein_coding","InGen","ZNF684"
"ENSG00000249307.5",-0.247994095174717,4.63061347872168,-1.18501514032177,0.241889638278675,0.742545396200696,-5.0496491307414,"LINC01088","ENSG00000249307","antisense","InGen","LINC01088"
"ENSG00000156639.11",-0.0555985617239423,5.5960847832553,-1.18501041296232,0.241891489459918,0.742545396200696,-5.04965402681547,"ZFAND3","ENSG00000156639","protein_coding","InGen","ZFAND3"
"ENSG00000264546.1",0.140482903844808,-0.347041528243974,1.18499007490524,0.24189945373357,0.742545396200696,-5.0496750905085,"RP11-464D20.6","ENSG00000264546","sense_intronic","InGen","RP11-464D20.6"
"ENSG00000130779.19",-0.0414434602398607,6.90458384949974,-1.18492638259782,0.241924396529793,0.742545396200696,-5.04974105308723,"CLIP1","ENSG00000130779","protein_coding","InGen","CLIP1"
"ENSG00000119574.12",0.0554070910310413,2.609544293554,1.18467280978853,0.242023717692833,0.74260275392514,-5.05000363143155,"ZBTB45","ENSG00000119574","protein_coding","InGen","ZBTB45"
"ENSG00000108379.9",-0.147896394624011,4.77534176280431,-1.1845646818529,0.242066078995771,0.74260275392514,-5.05011558349012,"WNT3","ENSG00000108379","protein_coding","InGen","WNT3"
"ENSG00000068831.18",0.113203688041921,4.3999019519563,1.18456118337366,0.242067449685559,0.74260275392514,-5.05011920553912,"RASGRP2","ENSG00000068831","protein_coding","InGen","RASGRP2"
"ENSG00000253180.1",0.169267533244466,-0.628693700796635,1.18454544239183,0.242073617007237,0.74260275392514,-5.05013550238417,"RP11-410L14.1","ENSG00000253180","processed_pseudogene","InGen","RP11-410L14.1"
"ENSG00000097021.19",-0.0836340505809551,6.3914614463217,-1.18431615724792,0.242163463929656,0.742778243049366,-5.05037286132275,"ACOT7","ENSG00000097021","protein_coding","InGen","ACOT7"
"ENSG00000127922.9",0.0554636141814322,4.84231932204704,1.18420130126954,0.242208480113212,0.742794623373619,-5.05049174554505,"SHFM1","ENSG00000127922","protein_coding","InGen","SHFM1"
"ENSG00000204929.12",0.18134583128061,1.50788478914416,1.1840894163308,0.242252337678948,0.742794623373619,-5.0506075441498,"AC074391.1","ENSG00000204929","processed_transcript","InGen","AC074391.1"
"ENSG00000236432.7",0.118807951150554,1.28050455688224,1.18405270479581,0.242266729419889,0.742794623373619,-5.0506455376001,"AC097662.2","ENSG00000236432","antisense","InGen","AC097662.2"
"ENSG00000100614.17",0.0512323027753298,7.72018059311874,1.18394439792798,0.242309191744479,0.742799020492687,-5.05075761996688,"PPM1A","ENSG00000100614","protein_coding","InGen","PPM1A"
"ENSG00000155158.20",0.109578953150119,6.08477617202596,1.18388253632767,0.242333447360595,0.742799020492687,-5.05082163371152,"TTC39B","ENSG00000155158","protein_coding","InGen","TTC39B"
"ENSG00000169180.11",-0.0459847675320449,6.50731318810836,-1.18369922421612,0.242405333445425,0.742869089539707,-5.05101130480471,"XPO6","ENSG00000169180","protein_coding","InGen","XPO6"
"ENSG00000134321.11",-0.186439089208829,3.02169626777124,-1.18365775730682,0.242421596894088,0.742869089539707,-5.05105420636194,"RSAD2","ENSG00000134321","protein_coding","InGen","RSAD2"
"ENSG00000156973.13",-0.0646341593902644,4.07732666284053,-1.18298462329608,0.242685712863843,0.743578306439964,-5.05175043228228,"PDE6D","ENSG00000156973","protein_coding","InGen","PDE6D"
"ENSG00000144460.12",-0.167021823222143,3.75122142994059,-1.18285087705475,0.242738215404064,0.743639045467809,-5.0518887225464,"NYAP2","ENSG00000144460","protein_coding","InGen","NYAP2"
"ENSG00000139289.13",0.103256045101851,5.31021086138013,1.18272266179207,0.242788554474872,0.743693141153612,-5.05202128017498,"PHLDA1","ENSG00000139289","protein_coding","InGen","PHLDA1"
"ENSG00000077721.15",-0.0714768904750786,5.06980467644619,-1.18249829696913,0.242876661400781,0.743795638602626,-5.05225321136877,"UBE2A","ENSG00000077721","protein_coding","InGen","UBE2A"
"ENSG00000111843.13",0.0714467715011521,4.95969352929863,1.1824709868668,0.242887387522241,0.743795638602626,-5.0522814396515,"TMEM14C","ENSG00000111843","protein_coding","InGen","TMEM14C"
"ENSG00000117410.13",-0.065823100046918,6.21963151611698,-1.18212455063636,0.243023481174769,0.744092393005048,-5.05263947027519,"ATP6V0B","ENSG00000117410","protein_coding","InGen","ATP6V0B"
"ENSG00000067369.13",-0.054025819950858,7.72008230422758,-1.18203290272173,0.243059493295742,0.744092393005048,-5.05273416899793,"TP53BP1","ENSG00000067369","protein_coding","InGen","TP53BP1"
"ENSG00000254911.3",-0.0727973105099682,4.57164064410004,-1.18197463952301,0.243082389242377,0.744092393005048,-5.0527943681085,"SCARNA9","ENSG00000254911","antisense","InGen","SCARNA9"
"ENSG00000135090.13",-0.06921721752071,6.20724424054186,-1.18152386406285,0.243259585330515,0.744358810182079,-5.05326002759017,"TAOK3","ENSG00000135090","protein_coding","InGen","TAOK3"
"ENSG00000196569.11",0.158535842555206,5.0572173356565,1.18150432501506,0.243267268085092,0.744358810182079,-5.05328020803143,"LAMA2","ENSG00000196569","protein_coding","InGen","LAMA2"
"ENSG00000119403.13",0.078464024930247,4.08356314706639,1.18150359647798,0.243267554549311,0.744358810182079,-5.05328096047759,"PHF19","ENSG00000119403","protein_coding","InGen","PHF19"
"ENSG00000259826.1",0.131264221071071,0.150504162372525,1.18120700463841,0.243384196179631,0.744509922977009,-5.05358724976375,"RP11-467D6.1","ENSG00000259826","antisense","InGen","RP11-467D6.1"
"ENSG00000238741.1",0.078753122039128,6.90286966860666,1.1811980776866,0.243387707539253,0.744509922977009,-5.05359646747742,"SCARNA7","ENSG00000238741","scaRNA","InGen","SCARNA7"
"ENSG00000237457.6",-0.201064456582737,0.601092621584438,-1.18112846193948,0.243415091709832,0.744509922977009,-5.05366834845768,"LINC01351","ENSG00000237457","lincRNA","InGen","LINC01351"
"ENSG00000010626.14",-0.101559927737884,3.50244403138336,-1.18092505730462,0.243495116106026,0.744552828283604,-5.05387834896658,"LRRC23","ENSG00000010626","protein_coding","InGen","LRRC23"
"ENSG00000165244.6",0.121395171012415,1.38098160781949,1.18087096883484,0.243516399052685,0.744552828283604,-5.05393418568219,"ZNF367","ENSG00000165244","protein_coding","InGen","ZNF367"
"ENSG00000180881.19",-0.0756342061863703,4.71075282148147,-1.18083208208633,0.243531701198722,0.744552828283604,-5.05397432784724,"CAPS2","ENSG00000180881","protein_coding","InGen","CAPS2"
"ENSG00000198890.7",-0.0953562056718241,4.11026038379755,-1.18073842219771,0.243568559733007,0.744552828283604,-5.05407100636288,"PRMT6","ENSG00000198890","protein_coding","InGen","PRMT6"
"ENSG00000197124.11",0.092613628170789,3.18677682924027,1.18067704947774,0.24359271429827,0.744552828283604,-5.05413435321091,"ZNF682","ENSG00000197124","protein_coding","InGen","ZNF682"
"ENSG00000253767.2",0.101507344027211,2.18402588505528,1.18030056155812,0.243740927282174,0.744905793880359,-5.05452288384885,"PCDHGA8","ENSG00000253767","protein_coding","InGen","PCDHGA8"
"ENSG00000170049.9",0.180052141779648,2.64310388500256,1.18016855663122,0.243792909479425,0.744964609656747,-5.05465908374258,"KCNAB3","ENSG00000170049","protein_coding","InGen","KCNAB3"
"ENSG00000172663.8",-0.08068586329987,2.7189918858782,-1.17989755681459,0.243899651627255,0.74519071863988,-5.05493865092129,"TMEM134","ENSG00000172663","protein_coding","InGen","TMEM134"
"ENSG00000049192.14",-0.212996546487672,2.57998912017424,-1.17974090861046,0.243961368093981,0.745238364966238,-5.05510022396465,"ADAMTS6","ENSG00000049192","protein_coding","InGen","ADAMTS6"
"ENSG00000162616.8",0.0873291778422482,6.34300542341876,1.17969173382382,0.243980744375043,0.745238364966238,-5.0551509406068,"DNAJB4","ENSG00000162616","protein_coding","InGen","DNAJB4"
"ENSG00000134597.14",0.0607167058919217,3.5980347956587,1.17950171324122,0.244055628432778,0.745367048801007,-5.05534690060137,"RBMX2","ENSG00000134597","protein_coding","InGen","RBMX2"
"ENSG00000178149.16",-0.0826138259196644,3.22715818606435,-1.17923656986667,0.244160145003308,0.745459303842442,-5.05562028207199,"DALRD3","ENSG00000178149","protein_coding","InGen","DALRD3"
"ENSG00000179772.7",-0.345232191653661,-0.570109963704296,-1.17914857567072,0.244194838502759,0.745459303842442,-5.05571099755665,"FOXS1","ENSG00000179772","protein_coding","InGen","FOXS1"
"ENSG00000136371.10",0.0965931631593482,1.11051344179605,1.1791458446984,0.244195915301217,0.745459303842442,-5.05571381288498,"MTHFS","ENSG00000136371","protein_coding","InGen","MTHFS"
"ENSG00000234353.2",-0.209138650016549,-1.37182284862253,-1.179092699374,0.244216870721805,0.745459303842442,-5.05576859858006,"AP000347.4","ENSG00000234353","transcribed_unprocessed_pseudogene","InGen","AP000347.4"
